ean	record_status	qhr	bnc_peer_oh	bnc_peer_oo	bnc_peer_asp	bnc_peer_stores	bnc_all_asp	bs_sales_4week	bnc_peer_sales_4week	bnc_all_sales_4week	bnc_all_sales_total	sortby	timestamp
9780060883287	A		14	1	0.00	7	17.25	0	1	177	36154	16	201304072316
9780060885618	A		34	0	16.99	7	16.64	0	6	53	593	40	201304072316
9780060887322	A		8	6	0.00	6	10.64	0	9	877	56071	23	201304072316
9780060887353	A		5	2	10.62	5	10.60	0	8	509	46012	15	201304072316
9780060887384	A		7	3	9.89	6	10.47	0	3	361	40929	13	201304072316
9780060889647	A		5	0	0.00	3	27.99	0	0	20	235	5	201304072316
9780060891541	A		7	0	0.00	5	19.35	0	0	97	5858	7	201304072316
9780060892043	A		5	1	0.00	4	8.57	1	1	80	16309	7	201304072316
9780060892074	A		1	1	8.09	3	8.56	0	3	83	10369	5	201304072316
9780060892104	A		3	1	6.75	3	8.18	0	2	68	8605	6	201304072316
9780060892135	A		2	0	8.50	3	8.73	1	2	78	9256	4	201304072316
9780060892166	A		1	1	7.19	2	8.54	1	2	68	7492	4	201304072316
9780060892197	A		1	1	8.99	3	8.73	1	4	80	6868	6	201304072316
9780060898984	A		5	0	0.00	5	0.00	0	3	4	6	8	201304072316
9780060914370	A		0	0	0.00	0	0.00	0	0	0	47	0	201304072316
9780060915438	A		1	0	0.00	1	0.00	0	0	0	168	1	201304072316
9780060915872	A		7	0	22.99	6	22.99	1	2	2	998	9	201304072316
9780060916466	A		6	0	0.00	4	19.99	0	1	9	4980	7	201304072316
9780060921149	A		3	0	0.00	2	11.89	0	0	8	1754	3	201304072316
9780060922245	A		3	0	0.00	2	17.58	0	0	6	2295	3	201304072316
9780060924638	A		2	0	0.00	2	0.00	0	0	0	264	2	201304072316
9780060926717	A		1	1	0.00	2	0.00	0	0	12	269	2	201304072316
9780060927424	A		0	1	0.00	1	0.00	0	0	1	143	1	201304072316
9780060927486	A		5	0	17.99	5	17.61	1	4	108	11194	9	201304072316
9780060927547	A		0	0	0.00	0	0.00	0	0	0	2	0	201304072316
9780060927585	A		4	0	0.00	4	16.72	0	0	108	15451	4	201304072316
9780060928179	A		1	0	0.00	1	0.00	0	0	0	19042	1	201304072316
9780060929435	A		9	1	18.99	6	18.59	1	6	29	3886	16	201304072316
9780060929701	A		1	0	0.00	1	16.58	0	0	97	15937	1	201304072316
9780060932138	A		9	0	0.00	6	0.00	0	0	11	10647	9	201304072316
9780060932145	A		4	1	16.99	4	16.85	0	1	5	1617	6	201304072316
9780060934347	A		4	0	0.00	3	18.25	0	0	44	6210	4	201304072316
9780060936228	A		35	2	17.50	8	16.93	1	40	342	12999	77	201304072316
9780060937546	A		1	0	0.00	1	18.80	0	0	87	4478	1	201304072316
9780060938291	A		1	0	0.00	1	18.57	1	1	3	358	2	201304072316
9780060953652	A		0	0	0.00	0	0.00	1	0	0	3502	1	201304072316
9780060955588	A		1	0	0.00	1	0.00	0	0	2	599	1	201304072316
9780060957261	A		3	0	0.00	3	17.99	0	0	1	1850	3	201304072316
9780060959036	A		7	1	16.99	5	16.30	0	2	10	4985	10	201304072316
9780060959470	A		2	2	17.99	4	17.86	0	4	17	1354	8	201304072316
9780060959494	A		0	1	0.00	1	0.00	1	1	1	38	2	201304072316
9780060959685	A		1	0	0.00	1	17.36	0	1	14	3322	2	201304072316
9780060963965	A		1	0	0.00	1	0.00	0	0	0	178	1	201304072316
9780060963972	A		1	0	0.00	1	0.00	0	0	0	190	1	201304072316
9780060964375	A		3	0	0.00	2	29.11	0	0	14	2003	3	201304072316
9780060969165	A		0	0	0.00	0	0.00	0	0	0	5	0	201304072316
9780060969752	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9780060969974	A		1	0	0.00	1	0.00	0	0	0	7	1	201304072316
9780060976255	A		4	0	0.00	4	24.81	0	0	3	2800	4	201304072316
9780060987015	A		1	0	0.00	1	0.00	1	0	0	2666	2	201304072316
9780060987107	A		13	2	17.40	7	17.24	0	6	101	56101	21	201304072316
9780060987114	A		1	0	0.00	1	18.53	0	0	19	2020	1	201304072316
9780060988432	A		4	0	0.00	3	17.52	0	2	30	38545	6	201304072316
9780060988555	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9780060995065	A		1	0	0.00	1	0.00	0	0	0	676	1	201304072316
9780061031557	A		1	0	0.00	1	0.00	0	0	0	449	1	201304072316
9780061043376	A		9	0	8.10	6	8.40	0	4	81	4502	13	201304072316
9780061054884	A		5	0	0.00	4	9.11	0	1	16	1841	6	201304072316
9780061074295	A		22	2	9.00	8	9.64	0	13	226	20263	37	201304072316
9780061097645	A		6	0	0.00	5	10.79	0	0	37	34562	6	201304072316
9780061122415	A		36	10	16.99	8	16.29	0	9	1626	220980	55	201304072316
9780061122774	A		1	0	0.00	1	0.00	0	0	0	224	1	201304072316
9780061123252	A		3	0	13.59	3	15.19	0	3	39	2326	6	201304072316
9780061124266	A		6	1	0.00	6	16.61	0	0	66	15191	7	201304072316
9780061124297	A		20	0	0.00	7	16.47	0	3	273	34375	23	201304072316
9780061129070	A		3	0	15.30	3	15.30	0	1	1	223	4	201304072316
9780061129735	A		2	0	0.00	2	18.57	0	0	20	2639	2	201304072316
9780061129766	A		2	0	0.00	2	17.36	0	0	2	669	2	201304072316
9780061134005	A		1	0	0.00	1	0.00	0	0	0	152	1	201304072316
9780061142666	A		4	1	0.00	2	15.42	0	0	28	4563	5	201304072316
9780061143373	A		3	3	0.00	3	17.59	0	2	7	728	8	201304072316
9780061143397	A		3	2	0.00	3	15.99	0	2	7	649	7	201304072316
9780061146305	A		3	0	8.99	4	8.74	0	1	25	7989	4	201304072316
9780061148507	A		1	0	0.00	1	18.99	0	0	5	708	1	201304072316
9780061170744	A		2	0	0.00	2	0.00	0	0	0	894	2	201304072316
9780061172113	A		1	1	0.00	2	9.78	0	1	59	3164	3	201304072316
9780061177576	A		11	0	0.00	6	18.36	0	1	95	5945	12	201304072316
9780061177590	A		8	0	18.99	6	18.53	0	2	76	4379	10	201304072316
9780061208492	A		8	0	0.00	4	32.39	0	1	148	13946	9	201304072316
9780061227127	A		1	0	0.00	1	0.00	0	0	1	360	1	201304072316
9780061227868	A		2	0	0.00	2	0.00	0	0	0	178	2	201304072316
9780061230936	A		4	0	0.00	3	18.99	0	0	6	996	4	201304072316
9780061230981	A		7	0	0.00	4	15.32	0	0	145	17465	7	201304072316
9780061231872	A		1	0	0.00	1	0.00	0	0	8	152	1	201304072316
9780061233326	A		3	0	0.00	3	0.00	0	1	4	1102	4	201304072316
9780061235900	A		1	0	0.00	1	0.00	0	0	0	20943	1	201304072316
9780061235955	A		1	0	6.50	2	6.41	1	2	8	5987	3	201304072316
9780061236839	A		3	0	17.09	2	17.09	0	2	2	3098	5	201304072316
9780061237621	A		1	0	0.00	1	0.00	1	0	0	39	1	201304072316
9780061240201	A		3	0	0.00	3	8.41	1	1	25	9450	4	201304072316
9780061240447	A		1	0	0.00	1	0.00	0	0	0	59	1	201304072316
9780061242366	A		2	2	0.00	3	0.00	0	0	0	0	4	201304072316
9780061242441	A		9	1	0.00	5	8.78	0	2	97	2037	12	201304072316
9780061252051	A		2	0	0.00	2	18.57	0	1	7	1656	3	201304072316
9780061252310	A		5	0	0.00	2	8.33	0	0	12	7202	5	201304072316
9780061252334	A		2	0	0.00	2	7.22	0	0	10	6460	2	201304072316
9780061252792	A		2	0	0.00	1	19.55	0	0	6	453	2	201304072316
9780061255380	A		6	0	4.99	3	4.99	0	2	19	1547	8	201304072316
9780061256691	A		1	1	0.00	2	16.53	1	2	33	11446	4	201304072316
9780061284335	A		4	0	0.00	3	28.75	0	1	40	2959	5	201304072316
9780061284915	A		0	9	0.00	7	0.00	0	0	0	0	9	201304072316
9780061285820	A		2	0	0.00	2	0.00	0	0	0	248	2	201304072316
9780061286056	A		3	0	13.49	3	13.15	0	2	52	4682	5	201304072316
9780061338816	A		6	7	0.00	6	18.48	0	0	62	48352	13	201304072316
9780061339202	A		9	0	17.99	7	17.37	0	3	136	5844	12	201304072316
9780061346651	A		0	0	0.00	0	0.00	0	0	0	28	0	201304072316
9780061351433	A		9	0	17.99	6	17.74	0	2	133	34028	11	201304072316
9780061353857	A		3	0	0.00	1	0.00	0	0	0	53	3	201304072316
9780061370472	A		3	1	0.00	3	16.62	2	4	7	1588	8	201304072316
9780061379130	A		1	3	8.99	3	8.88	2	4	55	6637	8	201304072316
9780061430053	A		7	0	0.00	5	3.99	0	0	22	1326	7	201304072316
9780061430121	A		5	0	0.00	5	0.00	0	0	20	469	5	201304072316
9780061430732	A		5	0	0.00	3	0.00	0	10	11	506	15	201304072316
9780061430770	A		2	0	0.00	2	18.71	0	0	10	413	2	201304072316
9780061432699	A		7	0	0.00	3	17.09	0	2	4	132	9	201304072316
9780061436932	A		0	1	0.00	1	0.00	0	0	0	1160	1	201304072316
9780061448713	A		1	0	0.00	1	0.00	0	0	0	111	1	201304072316
9780061448782	A		14	4	10.79	7	11.54	2	11	328	30430	29	201304072316
9780061449086	A		9	2	0.00	6	10.62	0	7	307	14939	18	201304072316
9780061449116	A		7	3	0.00	4	10.62	0	7	209	7892	17	201304072316
9780061449147	A		9	0	10.99	6	10.66	0	4	186	4070	13	201304072316
9780061449154	A		4	0	16.00	4	19.16	0	7	159	7859	11	201304072316
9780061449185	A		3	37	0.00	7	19.29	1	0	205	205	40	201304072316
9780061458514	A		3	0	0.00	2	16.66	1	1	13	728	4	201304072316
9780061468438	A		0	15	0.00	4	0.00	0	0	0	0	15	201304072316
9780061472572	A		1	1	31.49	3	32.71	1	2	20	11075	4	201304072316
9780061477997	A		2	0	0.00	2	4.84	0	0	15	1980	2	201304072316
9780061478673	A		4	0	0.00	2	7.23	0	0	52	8190	4	201304072316
9780061478789	A		1	0	0.00	1	8.79	1	1	10	184	2	201304072316
9780061479014	A		2	0	20.99	3	20.76	0	1	3	1320	3	201304072316
9780061492204	A		5	8	0.00	3	17.72	0	0	27	27	13	201304072316
9780061543678	A		4	0	0.00	3	17.09	0	0	6	4633	4	201304072316
9780061555176	A		5	1	6.39	5	7.37	0	2	89	2967	8	201304072316
9780061555213	A		5	1	0.00	6	7.50	0	3	124	2507	9	201304072316
9780061558245	A		7	0	0.00	4	11.38	0	1	7	12794	8	201304072316
9780061558269	A		4	0	0.00	1	0.00	0	0	0	4395	4	201304072316
9780061561467	A		0	1	0.00	1	0.00	0	0	0	14	1	201304072316
9780061562495	A		1	0	0.00	1	0.00	0	0	4	4150	1	201304072316
9780061566196	A		10	1	9.99	6	9.81	0	2	127	10910	13	201304072316
9780061573170	A		3	0	0.00	3	17.59	0	1	16	6918	4	201304072316
9780061574283	A		1	0	0.00	1	0.00	0	0	0	4592	1	201304072316
9780061575549	A		1	0	0.00	1	0.00	0	0	0	191	1	201304072316
9780061575594	A		1	0	0.00	1	0.00	0	0	0	173	1	201304072316
9780061579059	A		10	0	0.00	6	15.20	0	1	128	2419	11	201304072316
9780061582066	A		2	0	0.00	2	0.00	0	0	3	94	2	201304072316
9780061582585	A		1	1	0.00	2	0.00	0	0	0	201	2	201304072316
9780061627996	A		3	0	0.00	2	0.00	0	0	0	1077	3	201304072316
9780061650925	A		4	0	0.00	2	0.00	0	0	0	456	4	201304072316
9780061651366	A		0	0	0.00	0	0.00	0	0	0	387	0	201304072316
9780061651618	A		1	0	0.00	1	0.00	0	0	1	3712	1	201304072316
9780061660115	A		5	0	0.00	3	17.59	0	0	4	168	5	201304072316
9780061661624	A		3	0	0.00	3	8.51	0	1	18	1377	4	201304072316
9780061664656	A		4	0	17.09	2	17.09	0	3	5	1368	7	201304072316
9780061668050	A		2	0	0.00	2	9.88	0	0	15	4066	2	201304072316
9780061668081	A		3	0	0.00	3	8.99	0	0	11	1730	3	201304072316
9780061668111	A		1	0	0.00	1	9.69	0	0	21	685	1	201304072316
9780061670886	A		4	0	0.00	4	14.72	0	0	6	65	4	201304072316
9780061672248	A		0	1	0.00	1	0.00	0	0	0	721	1	201304072316
9780061686078	A		12	0	0.00	5	18.35	3	5	102	5320	17	201304072316
9780061686153	A		0	9	0.00	4	0.00	0	0	0	0	9	201304072316
9780061686542	A		2	0	0.00	2	16.19	0	0	1	976	2	201304072316
9780061686566	A		2	0	0.00	1	15.64	0	0	1	58	2	201304072316
9780061687174	A		2	0	0.00	1	0.00	0	0	3	277	2	201304072316
9780061687457	A		6	0	0.00	3	18.99	0	1	2	4082	7	201304072316
9780061688706	A		1	0	0.00	1	6.99	0	0	1	443	1	201304072316
9780061689079	A		4	1	0.00	5	17.48	0	1	507	26225	6	201304072316
9780061689093	A		4	0	0.00	4	21.61	0	0	22	563	4	201304072316
9780061701269	A		4	2	7.99	6	9.76	0	3	137	2533	9	201304072316
9780061702624	A		13	0	0.00	8	17.79	0	2	34	3889	15	201304072316
9780061703775	A		9	0	4.49	5	4.86	0	7	116	10478	16	201304072316
9780061703782	A		5	1	3.99	3	4.72	0	3	102	9798	9	201304072316
9780061703812	A		8	1	0.00	6	18.91	0	1	68	5917	10	201304072316
9780061704123	A		5	1	0.00	5	0.00	0	1	2	431	7	201304072316
9780061707810	A		13	0	17.99	7	17.83	1	8	97	3955	21	201304072316
9780061708763	A		7	0	0.00	6	17.83	0	0	2	186	7	201304072316
9780061709968	A		4	0	0.00	3	8.63	0	0	18	3433	4	201304072316
9780061711305	A		2	0	0.00	2	18.99	0	0	2	894	2	201304072316
9780061711527	A		1	0	0.00	1	0.00	0	0	0	1147	1	201304072316
9780061713798	A		6	0	0.00	4	0.00	0	0	0	58	6	201304072316
9780061715211	A		5	0	0.00	3	21.78	0	0	4	460	5	201304072316
9780061718670	A		1	0	0.00	1	17.99	0	0	1	249	1	201304072316
9780061718953	A		3	4	17.09	5	17.48	1	3	88	7277	10	201304072316
9780061719615	A		5	0	0.00	3	19.55	0	1	14	1621	6	201304072316
9780061719653	A		1	0	0.00	1	16.63	0	0	4	296	1	201304072316
9780061720802	A		4	0	0.00	3	10.83	0	1	79	22025	5	201304072316
9780061720833	A		3	0	0.00	3	10.84	0	0	52	5213	3	201304072316
9780061720864	A		3	0	0.00	3	10.71	0	0	41	1275	3	201304072316
9780061723735	A		17	0	0.00	7	18.28	0	1	29	782	18	201304072316
9780061723766	A		4	0	0.00	3	16.82	0	0	13	1390	4	201304072316
9780061726552	A		7	0	0.00	4	0.00	1	0	0	775	7	201304072316
9780061726835	A		5	2	9.99	5	9.61	0	4	711	12488	11	201304072316
9780061727689	A		3	1	0.00	4	16.20	0	0	11	969	4	201304072316
9780061727719	A		8	0	0.00	6	16.55	0	0	25	809	8	201304072316
9780061728341	A		2	0	0.00	2	0.00	0	0	0	127	2	201304072316
9780061728983	A		11	0	0.00	5	15.70	0	2	402	17693	13	201304072316
9780061729003	A		2	0	10.99	3	10.67	0	1	173	3130	3	201304072316
9780061729072	A		4	0	0.00	4	18.76	0	0	67	4032	4	201304072316
9780061731310	A		1	0	0.00	1	23.77	0	0	1	1174	1	201304072316
9780061732430	A		1	0	0.00	1	0.00	0	0	0	1330	1	201304072316
9780061732478	A		4	0	0.00	3	16.16	0	0	24	4119	4	201304072316
9780061733079	A		5	0	0.00	3	0.00	0	0	1	269	5	201304072316
9780061733512	A		2	3	25.12	2	25.12	1	31	52	843	36	201304072316
9780061733529	A		0	17	0.00	5	0.00	0	0	0	0	17	201304072316
9780061735134	A		10	0	18.99	7	19.01	0	1	43	674	11	201304072316
9780061735219	A		2	0	0.00	2	16.87	0	0	6	904	2	201304072316
9780061735363	A		1	0	0.00	1	16.81	0	0	11	853	1	201304072316
9780061740725	A		4	0	0.00	2	0.00	0	0	1	613	4	201304072316
9780061742972	A		4	0	0.00	4	21.77	0	0	16	552	4	201304072316
9780061743528	A		3	0	0.00	3	23.24	1	1	19	3033	4	201304072316
9780061747045	A		1	0	0.00	1	0.00	0	0	0	381	1	201304072316
9780061755538	A		1	0	0.00	1	0.00	0	0	0	438	1	201304072316
9780061767913	A		4	0	0.00	4	19.80	0	0	53	8734	4	201304072316
9780061767937	A		6	1	0.00	5	15.52	0	2	241	38426	9	201304072316
9780061767968	A		2	0	0.00	2	0.00	0	0	0	9	2	201304072316
9780061771224	A		1	0	0.00	1	16.99	0	0	2	289	1	201304072316
9780061771293	A		2	0	0.00	2	28.09	0	0	25	1435	2	201304072316
9780061774010	A		10	0	0.00	6	16.13	0	0	1	42	10	201304072316
9780061774577	A		6	0	0.00	6	16.62	1	1	9	240	7	201304072316
9780061778735	A		11	0	25.19	4	23.19	0	2	178	471	13	201304072316
9780061779756	A		24	0	0.00	8	18.45	0	3	160	2034	27	201304072316
9780061781261	A		12	4	0.00	7	18.97	0	9	591	1718	25	201304072316
9780061782633	A		1	0	0.00	1	12.85	0	0	17	1676	1	201304072316
9780061783807	A		3	0	0.00	2	0.00	0	0	0	103	3	201304072316
9780061791109	A		2	2	7.99	5	7.11	0	2	5	1681	6	201304072316
9780061791130	A		4	0	0.00	3	7.87	0	1	9	396	5	201304072316
9780061799334	A		11	0	0.00	7	9.84	0	0	13	623	11	201304072316
9780061799365	A		8	0	0.00	6	19.55	0	0	7	667	8	201304072316
9780061802225	A		1	0	0.00	1	0.00	0	0	0	104	1	201304072316
9780061803697	A		4	0	0.00	4	16.99	0	0	1	125	4	201304072316
9780061804120	A		1	0	0.00	1	0.00	0	0	0	31	1	201304072316
9780061807312	A		1	0	0.00	1	15.99	0	0	21	4588	1	201304072316
9780061825927	A		2	0	0.00	2	0.00	0	1	2	41	3	201304072316
9780061829840	A		1	0	0.00	1	0.00	0	0	0	250	1	201304072316
9780061833670	A		3	0	0.00	2	7.66	0	0	18	1204	3	201304072316
9780061833694	A		3	0	0.00	2	6.94	0	1	17	283	4	201304072316
9780061836541	A		2	0	0.00	2	0.00	0	0	0	695	2	201304072316
9780061852527	A		1	0	0.00	1	0.00	0	0	0	38	1	201304072316
9780061854002	A		1	0	0.00	1	0.00	0	0	0	260	1	201304072316
9780061856457	A		5	0	0.00	5	17.59	0	0	12	1901	5	201304072316
9780061857805	A		6	0	0.00	5	16.58	0	0	70	41275	6	201304072316
9780061859397	A		1	0	0.00	1	0.00	0	0	1	265	1	201304072316
9780061864254	A		3	0	0.00	3	15.98	1	2	14	199	5	201304072316
9780061869730	A		6	1	0.00	5	10.55	0	3	213	2670	10	201304072316
9780061875694	A		1	0	0.00	1	0.00	0	0	0	213	1	201304072316
9780061875700	A		9	0	0.00	5	0.00	0	0	0	39	9	201304072316
9780061885167	A		9	0	4.99	5	4.90	0	2	33	4298	11	201304072316
9780061885228	A		15	0	0.00	6	3.80	1	3	70	1786	18	201304072316
9780061885341	A		7	1	0.00	7	4.81	0	3	56	1258	11	201304072316
9780061885396	A		3	0	0.00	2	7.93	0	0	18	1499	3	201304072316
9780061887208	A		1	0	0.00	1	30.40	0	0	1	319	1	201304072316
9780061894411	A		0	0	0.00	0	0.00	0	0	0	309	0	201304072316
9780061898815	A		1	0	0.00	1	15.93	0	0	8	6564	1	201304072316
9780061899676	A		2	0	0.00	1	0.00	0	0	0	2249	2	201304072316
9780061900624	A		8	2	7.20	5	7.79	0	3	490	12136	13	201304072316
9780061900655	A		10	0	7.99	5	7.76	0	9	350	9383	19	201304072316
9780061905834	A		5	1	19.99	5	19.84	0	2	33	742	8	201304072316
9780061906114	A		16	0	0.00	7	18.68	0	3	24	548	19	201304072316
9780061906220	A		15	5	15.19	6	18.20	1	6	628	8213	26	201304072316
9780061910241	A		5	2	15.19	5	17.29	0	4	153	4984	11	201304072316
9780061914799	A		9	0	0.00	3	12.74	0	1	191	17508	10	201304072316
9780061915239	A		6	0	0.00	4	13.74	0	0	25	3092	6	201304072316
9780061915253	A		1	0	0.00	1	13.68	0	0	8	3380	1	201304072316
9780061915277	A		7	1	0.00	5	0.00	0	1	1	202	9	201304072316
9780061916052	A		1	0	0.00	1	0.00	0	0	1	781	1	201304072316
9780061916137	A		3	0	0.00	2	17.67	0	0	15	472	3	201304072316
9780061923913	A		0	5	0.00	4	0.00	0	0	0	0	5	201304072316
9780061926624	A		13	1	0.00	5	14.53	0	1	50	236	15	201304072316
9780061928772	A		6	0	0.00	2	4.87	0	1	96	7099	7	201304072316
9780061928796	A		6	0	0.00	4	4.78	1	2	106	11891	8	201304072316
9780061930065	A		7	1	0.00	5	16.55	0	2	442	7566	10	201304072316
9780061931437	A		14	2	0.00	5	0.00	0	2	8	8	18	201304072316
9780061941016	A		6	0	15.99	6	15.99	0	1	2	2149	7	201304072316
9780061944345	A		10	2	13.07	6	13.44	0	4	434	40771	16	201304072316
9780061944383	A		13	2	13.99	7	13.34	0	7	381	25541	22	201304072316
9780061951008	A		1	0	0.00	1	0.00	0	0	0	190	1	201304072316
9780061953385	A		18	1	18.99	6	15.90	0	6	100	1456	25	201304072316
9780061957550	A		2	0	0.00	2	50.00	0	0	2	494	2	201304072316
9780061958281	A		0	10	0.00	6	0.00	0	0	0	0	10	201304072316
9780061960789	A		1	0	0.00	1	0.00	0	0	0	226	1	201304072316
9780061961106	A		4	0	6.39	4	7.63	0	3	15	494	7	201304072316
9780061961137	A		6	1	7.19	6	7.09	0	3	7	211	10	201304072316
9780061962646	A		5	1	0.00	4	16.52	0	1	40	5062	7	201304072316
9780061962691	A		7	0	0.00	4	10.75	0	0	12	323	7	201304072316
9780061962752	A		5	0	8.99	4	9.60	0	2	30	644	7	201304072316
9780061963735	A		3	2	0.00	4	7.60	2	3	16	1565	8	201304072316
9780061963773	A		9	1	7.99	6	7.99	2	4	15	375	14	201304072316
9780061963957	A		3	1	0.00	4	19.79	0	0	6	82	4	201304072316
9780061964190	A		7	0	0.00	5	7.30	0	1	6	368	8	201304072316
9780061964206	A		2	0	0.00	2	0.00	0	0	4	351	2	201304072316
9780061964275	A		3	0	0.00	2	16.42	0	0	22	644	3	201304072316
9780061967559	A		5	1	0.00	5	32.16	0	1	52	163	7	201304072316
9780061968792	A		3	0	0.00	3	0.00	0	0	0	167	3	201304072316
9780061968808	A		1	0	0.00	1	0.00	0	0	2	419	1	201304072316
9780061969577	A		17	1	0.00	7	10.67	0	3	858	29492	21	201304072316
9780061969621	A		3	0	0.00	3	46.29	0	1	13	853	4	201304072316
9780061974304	A		3	0	0.00	1	17.18	0	0	97	304165	3	201304072316
9780061974571	A		16	3	9.89	8	10.64	1	8	714	10729	27	201304072316
9780061974588	A		16	1	0.00	8	19.28	1	7	667	26222	24	201304072316
9780061976209	A		5	0	0.00	3	0.00	0	0	0	527	5	201304072316
9780061976582	A		6	0	0.00	3	15.01	1	3	22	22	9	201304072316
9780061977961	A		0	0	0.00	0	0.00	0	0	0	4223	0	201304072316
9780061978067	A		3	0	0.00	2	17.99	0	0	11	7248	3	201304072316
9780061980978	A		2	0	0.00	1	0.00	0	0	0	5602	2	201304072316
9780061987397	A		3	0	16.99	4	16.75	0	2	15	844	5	201304072316
9780061987472	A		6	0	0.00	5	16.78	1	0	87	1561	6	201304072316
9780061988349	A		1	0	0.00	1	0.00	0	0	0	522	1	201304072316
9780061989162	A		23	0	23.99	8	25.06	0	3	88	2961	26	201304072316
9780061989643	A		10	0	4.99	6	4.81	0	2	282	4702	12	201304072316
9780061990519	A		0	8	0.00	4	0.00	0	0	0	0	8	201304072316
9780061990526	A		4	0	0.00	4	17.29	0	0	68	276	4	201304072316
9780061992704	A		11	0	17.99	6	17.46	1	1	171	79634	12	201304072316
9780061993862	A		1	0	0.00	1	0.00	0	0	0	143	1	201304072316
9780061994975	A		4	2	0.00	5	6.38	0	1	24	666	7	201304072316
9780061995040	A		15	0	0.00	5	17.72	0	0	11	2622	15	201304072316
9780061995354	A		0	9	0.00	5	0.00	0	0	0	0	9	201304072316
9780061996337	A		3	0	0.00	2	20.89	0	0	7	3810	3	201304072316
9780061996610	A		19	3	14.99	7	14.36	2	11	434	18957	33	201304072316
9780061996634	A		25	9	13.80	8	14.21	2	32	6428	14851	66	201304072316
9780061997426	A		1	0	0.00	1	0.00	0	0	0	92	1	201304072316
9780061998164	A		10	0	0.00	6	20.24	0	1	593	10085	11	201304072316
9780061998171	A		2	0	0.00	1	0.00	0	0	0	29	2	201304072316
9780061998263	A		1	0	0.00	1	16.72	0	0	37	2988	1	201304072316
9780061998546	A		9	1	0.00	7	16.41	0	2	21	1173	12	201304072316
9780061998706	A		2	0	0.00	1	0.00	0	0	0	110	2	201304072316
9780061999093	A		9	4	0.00	4	30.32	1	7	51	206	20	201304072316
9780061999260	A		1	0	0.00	1	0.00	0	0	0	547	1	201304072316
9780062000408	A		1	0	0.00	1	10.75	0	0	3	120	1	201304072316
9780062003225	A		1	0	0.00	1	15.79	0	0	3	18	1	201304072316
9780062003744	A		13	1	15.29	4	15.98	0	7	21	36	21	201304072316
9780062003768	A		5	2	0.00	5	17.33	0	1	18	76	8	201304072316
9780062003966	A		11	1	0.00	7	34.72	0	1	31	811	13	201304072316
9780062004727	A		16	0	28.99	8	28.21	0	4	131	1314	20	201304072316
9780062004765	A		0	1	0.00	1	0.00	0	0	0	0	1	201304072316
9780062004918	A		5	0	0.00	3	7.99	0	0	3	105	5	201304072316
9780062005847	A		15	0	0.00	7	0.00	0	0	7	36	15	201304072316
9780062005854	A		5	0	0.00	3	0.00	0	0	0	1775	5	201304072316
9780062005861	A		31	1	18.42	8	18.41	2	24	104	213	56	201304072316
9780062007186	A		5	0	10.35	5	10.73	2	2	15	648	7	201304072316
9780062007308	A		7	0	0.00	3	0.00	0	3	11	15	10	201304072316
9780062008251	A		1	0	0.00	1	0.00	0	0	0	62	1	201304072316
9780062008381	A		4	0	0.00	2	7.46	0	0	59	1818	4	201304072316
9780062008466	A		3	0	0.00	3	28.78	0	0	3	39	3	201304072316
9780062009579	A		1	0	0.00	1	0.00	0	0	0	52	1	201304072316
9780062009715	A		2	0	0.00	2	7.81	0	0	2	104	2	201304072316
9780062014702	A		1	0	0.00	1	22.99	0	0	1	344	1	201304072316
9780062015679	A		7	1	15.30	6	15.74	0	3	48	253	11	201304072316
9780062015716	A		3	0	0.00	3	15.97	0	1	25	546	4	201304072316
9780062015730	A		12	0	0.00	6	15.29	0	1	25	469	13	201304072316
9780062018090	A		5	0	0.00	4	17.99	0	0	14	1159	5	201304072316
9780062020451	A		1	0	0.00	1	0.00	0	0	0	27	1	201304072316
9780062020512	A		1	0	0.00	1	0.00	0	0	1	353	1	201304072316
9780062020567	A		5	0	15.99	3	15.32	0	1	9	221	6	201304072316
9780062020680	A		25	0	0.00	8	27.81	0	3	110	4073	28	201304072316
9780062021212	A		5	0	0.00	4	0.00	0	0	0	335	5	201304072316
9780062023223	A		11	0	10.99	4	10.58	0	3	127	6023	14	201304072316
9780062023551	A		8	0	0.00	1	0.00	0	0	14	171	8	201304072316
9780062024039	A		49	8	10.81	8	10.66	1	20	2994	77624	77	201304072316
9780062024046	A		34	2	18.99	8	19.39	2	18	1577	73686	54	201304072316
9780062024435	A		11	0	0.00	6	14.32	0	1	5	312	12	201304072316
9780062024442	A		0	12	0.00	5	0.00	0	0	0	0	12	201304072316
9780062024640	A		1	0	0.00	1	16.35	0	1	35	1440	2	201304072316
9780062024688	A		2	0	0.00	1	17.36	1	0	3	7224	3	201304072316
9780062024718	A		21	0	0.00	8	19.38	-1	1	105	1780	22	201304072316
9780062025814	A		15	0	0.00	5	17.10	0	0	31	139	15	201304072316
9780062026156	A		6	0	0.00	6	0.00	0	0	3	105	6	201304072316
9780062026781	A		1	0	0.00	1	7.81	0	0	11	186	1	201304072316
9780062027467	A		12	0	0.00	8	0.00	0	0	0	108	12	201304072316
9780062027580	A		1	1	0.00	2	8.79	0	1	31	658	3	201304072316
9780062030344	A		39	0	17.99	7	17.99	0	10	17	40	49	201304072316
9780062038302	A		0	0	0.00	0	0.00	0	0	0	345	0	201304072316
